,review_body,review_date,hotelName,hotelUrl
659,"Best Room: We LOVED room 3107.Best hotel: Grand Hyatt Bali!! It's soooo beautiful, classy and has the best service of anywhere we've EVER stayed!Tip: If you have food allergies, let them know ahead of time. Octarina was the one I emailed and she was so friendly and helpful plus fantastic in letting all their restaurants on the premises know about my food allergies.My impressions of the resort:You really realise where you’re staying is truly special, especially as soon as you walk out the beach-side gates. There is a footpath (or sidewalk) that runs alongside the beach. You can walk through the gates to access other properties. As soon as you do, you feel like you’ve left a tranquil, wonderful paradise behind and entered reality.The beach becomes more narrow. Lounge chairs are crowded next to each other, almost touching and there are rows of them all close together. There are so many people and you’re forced to walk the gauntlet through rows of vendors hawking their wares. Maybe a good place if you’re a kid going on Spring Break. But I want a tranquil haven so I turn around and walk back through the gates to the Grand Hyatt. As soon as you enter The Grand Hyatt grounds, the beach is wider and more spacious. There are beautiful shade trees that have lounge chair underneath and beside. I go back, find my husband and I lay on lounge chairs all day because they’re so comfortable. You can stay in the shade or sun without anyone close to you except occasionally friendly waiters to bring you refreshing drinks. It’s like living in a Corona commercial.TIP: the bar usually runs specials so ask your helpful waiter about them. If the beer special is buy three (or more) at a special price, ask him to bring them in a bucket of ice to keep them cold.TIP: they now carry Prost beer. Give it a try because it’s even cheaper than Bintang and my husband said he liked it better.TIP: As for Masmita - he did a wonderful job bringing us beer and wine.If you decide to go to the pool, you have plenty of different types of pools to choose from.TIP: if you get too hot, ask where the Cool Plunge pool is to cool off. It’s next to the hot tub.TIP: ask for two towels instead of one at the towel stand. It will always come in handy.TIP: if you have food allergies or special requests, be sure to email them in advance so that they can best accommodate you.I usually dread travelling because my allergies make it difficult. But I don’t worry when I come to the Grand Hyatt. This is our second stay here and the staff here is so fantastic.From the moment we arrived, we were greeted by name and remembered by old friends Heru and Roro. In fact, we saw several Hyatt employees that still work there that we met three years ago. It says a lot for a place that treats its staff so well that they work there long term.We were treated like celebrities. Not only was my food allergen-free, it was deliciously prepared and charmingly served. Everyone was great: from the room cleaner, room service, chefs, servers and managers.I can’t name everyone but here are some star performers.TIP: if you need excellent advice, ask for Heru at the Concierge desk.TIP: if you go to the Garden cafe, Adi S and Roro are wonderful managers.Dewi: always remembered our name and room numberExcellent servers were Yumi, Siti Sri.A and Arti.The Chefs, Sudiata and Widi both came out to discuss how to best accommodate my food allergies.TIP: at Salsa verde, ask for Meri, Roy, or Perry.TIP: go to the Salsa Bar at sunset. It is located above Salsa Verde and has the best views. Ask for Sartika or Tansana.Best TIP: get the upgrades. You’ll be glad you did.","June 10, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
660,If you are vegetarian bit trouble but others it's awesome and very well maintained. Location is awesome so as hotel rooms. Swimming pools are good but timings are not acceptable... Staff was polite and helpful. ,"June 8, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
661,"Hotel grounds and facilities very good, staff extremely friendly.Number of things however were disappointing and would put us of staying again as a young family, beds uncomfortable with low quality bedding, plastic feeling, Kids club is for 3 year olds up and you can’t actually go play with your kid there, drop and go set up, we also had a one and half year old and we couldnt go play with our two kids there which is standard in any other hotel with such facilities, last issue was we arrived late on first night and our two young kids were sleeping at breakfast time the following morning, we asked to take some croissants back to the room and this seemed to be an issue for the breakfast receptionist even though we had paid in full for breakfast. Again hotel is nice and facilities great but there is some improvement needed","June 7, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
662,"1. For those who likes to drive on their own this hotel provides valet service (some 5 stars hotels do not provide valet service), the lady at the front loby really quick on helping us and also greeted us (feel welcome)2. checking in was fast3. There are 5 pools in total within the hotel, but we can only use 4 pools, cant remember the reason why we cant use the fifth one, but great pool, my family and i really enjoyed spending time in the pool.4. The hotel has their own private beach, real nice and clean, happy to see my daughter enjoyed playing here5. Walking distance to bali collection6. Breakfast was just ok, ( for those who never stay in this hotel, when you get your room, ask where is the breakfast for your area, we didnt get the information as we walked quite a distance to a restaurant near the loby just to get turned down as our room number was not supposed to have breakfast there,little bit upsetting)7. The hotel is quite old, so dont expect too much, for example our room8. The baby cot we asked for is dirty, we ended up not using it9. I think only the front lobby hotel that will make you feel welcome, the rest are notBut all things aside, We will be backPersonally ","June 7, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
663,"-Stayed for a week with my partner, another couple and their two boys aged 18mnths and 4. -Beautiful rooms, gorgeous established property, amazing staff, range of great restaurants, pools etc. -We had the add on of the Club Package (I think that’s what it’s called) and would really recommend this. It meant breakfast was included and access to the club pool which was beautiful. Also a big range of food and drinks available from late afternoon (which fed the kids easily) -Great kids club and family pool with slides-The staff went above and beyond to help us when we had a medical emergency before arriving at the hotel. One of the duty managers Sarly, came with us in the hotel van to hospital and stayed to ensure I got medical treatment needed and was so well taken care of. When we got back from hospital, there was a sympathy card and flowers in our room. -Beautiful spa facilities -5min walk to Bali collection for cafes and shopping-My partner proposed while we were there and the staff helped him set it all upWould love to stay here again and highly recommend ","June 6, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
664,"I am on my last night of 8 nights staying here. On my 4th day I went down the waterslide with my daughter and when landed, a broken tile on the pool floor cut my foot open. It was so bad that I almost needed stitches, I couldn’t swim for the rest of my stay (doctors orders said I couldn’t get it wet or dirty). Upon asking the hotel for a copy of the incident report to provide to my insurer, they have flat out refused saying it is internal policy not to provide one. I am extremely disappointed and upset. I missed out on 4 days of enjoying the resort facitilies because of the hotels negligence and now they are refusing my legal right to a copy of an incident report! Will never be back.","June 6, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
665,"Stayed 10 days, great service and nice having a choice of restaurants. Quiet and secure. Didn't take long to get to Kuta with 'Grab'.They were the only hotel that would guarantee adjoining suits for the family, thats what was our deciding factor","June 5, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
666,Very friendly and helpfull staff. Good value for money. Location is perfect and the staff are very friendly which made everyday a joyfull experience. The food was good and everything was very clean and tidy.,"June 5, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
667,"Stayed for 8 nights. Food was lovely and our service from Lisna (Cafe Garden) was exceptional, who just remembered all the small details on our trip.Hotel located near the Blow hole (10 min walk), great beach, pools and surrounds lovely.All staff extremely considerate,polite, attentive and courteous Wish the hotel had a courtesy bus for surrounding areas to visit","June 4, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
668,This is surely one of the most wonderful resorts in Bali .Beautiful gardens wonderful well trained English speaking attentive staff nothing is to much to make your stay perfect .try to avoid school holidays if older as the children can be very loud screaming parents not caring let them take over pool and Resturants but apart from this 2019 parent problem most are great rooms large fantastic big beds veranda beach clean and perfect pools fantastic gym great food wonderful ,"June 4, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
669,This resort is very tired and in need of much love. It is also not as children/family friendly as we had be told.We stayed here for 3 nights with our 3 children following 7 nights at the Padma Legian hoping that we would just be able to relax and enjoy the resort in Nusa Dua but the Padma Legian was far more relaxing and a lot better for kids with a more appropriate children’s pool and more slides.Kids club is also not free at the Grand Hyatt like it is at the Padma and many other resorts.,"May 31, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
670,"I would like to express my special thanks or gratitude to your staff for making my stay feel at home and providing me with the best service renderable. The members who stood apart were Parnata from the pool area as well as Ravitha from Garden cafe. The extraordinary and remarkable service made my stay delightful yet entertaining. I really enjoyed myself. I would consider my stay at Grand Hyatt a golden opportunity, thanks to them.","May 30, 2019","11    Grand Hyatt Bali
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html
